Original Filename,Shot Filename,Total Number of Keyframes,Keyframes in Shot,Keyframes per Second (Shot),Total Original Time,Start Time,End Time
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_283_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,5,1.275510204081683,2169.003,1932.68,1936.6
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_284_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,20,1.968503937007858,2169.003,1936.6,1946.76
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_285_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,15,2.604166666666671,2169.003,1946.76,1952.52
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_286_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,5,1.388888888888924,2169.003,1952.52,1956.12
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_287_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,6,2.4193548387096597,2169.003,1956.12,1958.6
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_288_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,14,2.692307692307669,2169.003,1958.6,1963.8
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_289_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,7,2.4305555555554634,2169.003,1963.8,1966.68
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_290_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,15,1.6304347826086876,2169.003,1966.68,1975.88
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_291_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,5,1.4705882352941766,2169.003,1975.88,1979.28
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_292_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,28,1.732673267326724,2169.003,1979.28,1995.44
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_293_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,4,1.4084507042253926,2169.003,1995.44,1998.28
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_294_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,22,2.1739130434782354,2169.003,1998.28,2008.4
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_295_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,9,3.1690140845071335,2169.003,2008.4,2011.24
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_296_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,5,1.4534883720930003,2169.003,2011.24,2014.68
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_297_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,16,2.4539877300613564,2169.003,2014.68,2021.2
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_298_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,9,2.122641509433958,2169.003,2021.2,2025.44
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_299_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,5,1.25,2169.003,2025.44,2029.44
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_300_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,5,1.4204545454545527,2169.003,2029.44,2032.96
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_301_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,33,2.530674846625774,2169.003,2032.96,2046.0
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_302_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,4,1.6129032258064397,2169.003,2046.0,2048.48
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_303_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,15,2.232142857142924,2169.003,2048.48,2055.2
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_304_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,24,2.5641025641025292,2169.003,2055.2,2064.56
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_305_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,3,1.1904761904761991,2169.003,2064.56,2067.08
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_306_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,5,1.6233766233766618,2169.003,2067.08,2070.16
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_307_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,8,2.3529411764705253,2169.003,2070.16,2073.56
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_308_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,11,1.62721893491119,2169.003,2073.56,2080.32
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_309_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,6,1.3392857142857089,2169.003,2080.32,2084.8
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_310_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,7,1.3461538461538933,2169.003,2084.8,2090.0
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_311_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,18,1.8595041322314365,2169.003,2090.0,2099.68
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_312_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,16,1.4925373134328004,2169.003,2099.68,2110.4
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_313_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,16,2.395209580838382,2169.003,2110.4,2117.08
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_314_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,8,2.4390243902437536,2169.003,2117.08,2120.36
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_315_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,6,1.1194029850746952,2169.003,2120.36,2125.72
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_316_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,27,2.3275862068964788,2169.003,2125.72,2137.32
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_317_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,16,2.0618556701031556,2169.003,2137.32,2145.08
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_318_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,14,2.272727272727326,2169.003,2145.08,2151.24
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_319_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,16,2.469135802469129,2169.003,2151.24,2157.72
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_320_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,2,1.6666666666662877,2169.003,2157.72,2158.92
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_321_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,8,1.4492753623188455,2169.003,2158.92,2164.44
172_0_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,172_322_1CF95B52-0DE-00167-0000156D-1CF8BF1D.webm,4586,15,3.2873109796185984,2169.003,2164.44,2169.003
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_1_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,23,2.489177489177489,613.003,0,9.24
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_2_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,2.155172413793103,613.003,9.24,11.56
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_3_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,1.6990291262135926,613.003,11.56,15.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_4_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,15,2.094972067039106,613.003,15.68,22.84
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_5_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,17,2.6898734177215187,613.003,22.84,29.16
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_6_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,10,2.3148148148148167,613.003,29.16,33.48
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_7_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,1.6393442622950811,613.003,33.48,38.36
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_8_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,17,2.5914634146341453,613.003,38.36,44.92
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_9_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,14,2.134146341463416,613.003,44.92,51.48
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_10_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,24,2.3255813953488373,613.003,51.48,61.8
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_11_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,22,2.0072992700729912,613.003,61.8,72.76
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_12_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,26,2.0967741935483883,613.003,72.76,85.16
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_13_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,15,1.8203883495145612,613.003,85.16,93.4
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_14_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,16,2.985074626865672,613.003,93.4,98.76
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_15_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,6,1.2295081967213126,613.003,98.76,103.64
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_16_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,10,1.6891891891891888,613.003,103.64,109.56
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_17_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,13,2.9545454545454604,613.003,109.56,113.96
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_18_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.0348837209302255,613.003,113.96,117.4
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_19_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,10,2.450980392156864,613.003,117.4,121.48
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_20_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,2.499999999999998,613.003,121.48,124.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_21_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.651515151515165,613.003,124.68,127.32
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_22_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.573529411764707,613.003,127.32,130.04
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_23_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,38,3.5984848484848477,613.003,130.04,140.6
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_24_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,1.6949152542372885,613.003,140.6,145.32
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_25_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,12,1.8072289156626467,613.003,145.32,151.96
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_26_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,1.7676767676767768,613.003,151.96,155.92
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_27_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.134146341463414,613.003,155.92,159.2
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_28_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,24,2.22222222222222,613.003,159.2,170.0
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_29_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,1.8867924528301847,613.003,170.0,174.24
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_30_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,1.8617021276595789,613.003,174.24,178.0
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_31_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,25,3.2552083333333304,613.003,178.0,185.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_32_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,4,2.083333333333347,613.003,185.68,187.6
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_33_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.573529411764707,613.003,187.6,190.32
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_34_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,10,2.840909090909083,613.003,190.32,193.84
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_35_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,6,2.380952380952371,613.003,193.84,196.36
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_36_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,2.4096385542168726,613.003,196.36,199.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_37_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,9,3.515624999999997,613.003,199.68,202.24
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_38_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,16,2.1978021978021975,613.003,202.24,209.52
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_39_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,15,2.259036144578318,613.003,209.52,216.16
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_40_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,27,3.409090909090902,613.003,216.16,224.08
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_41_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.6119402985074838,613.003,224.08,226.76
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_42_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,3.2051282051282004,613.003,226.76,228.32
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_43_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,4,1.9230769230769116,613.003,228.32,230.4
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_44_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,2.604166666666684,613.003,230.4,232.32
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_45_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,18,2.848101265822788,613.003,232.32,238.64
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_46_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,16,2.6666666666666665,613.003,238.64,244.64
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_47_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,20,2.688172043010743,613.003,244.64,252.08
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_48_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,9,2.343750000000015,613.003,252.08,255.92
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_49_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,14,2.651515151515151,613.003,255.92,261.2
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_50_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,9,1.8145161290322447,613.003,261.2,266.16
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_51_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,2.5,613.003,266.16,268.16
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_52_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,1.988636363636374,613.003,268.16,271.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_53_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,10,1.5243902439024386,613.003,271.68,278.24
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_54_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,4,2.0,613.003,278.24,280.24
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_55_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,1.4492753623188455,613.003,280.24,285.76
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_56_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,1.5243902439024253,613.003,285.76,289.04
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_57_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,19,2.6098901098901197,613.003,289.04,296.32
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_58_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,24,2.5641025641025603,613.003,296.32,305.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_59_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,20,2.7472527472527575,613.003,305.68,312.96
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_60_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,9,1.6071428571428505,613.003,312.96,318.56
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_61_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,11,2.644230769230753,613.003,318.56,322.72
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_62_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,2.439024390243923,613.003,322.72,326.0
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_63_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,4,2.0,613.003,326.0,328.0
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_64_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.57352941176468,613.003,328.0,330.72
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_65_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,12,2.4193548387096873,613.003,330.72,335.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_66_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,6,2.343749999999998,613.003,335.68,338.24
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_67_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,12,2.6785714285714177,613.003,338.24,342.72
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_68_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,3,2.8846153846154854,613.003,342.72,343.76
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_69_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,15,2.3437499999999876,613.003,343.76,350.16
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_70_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.5000000000000404,613.003,350.16,352.96
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_71_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,1.8382352941176285,613.003,352.96,355.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_72_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,10,1.8115942028985568,613.003,355.68,361.2
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_73_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,3,1.171874999999999,613.003,361.2,363.76
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_74_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,2.222222222222208,613.003,363.76,367.36
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_75_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,1.5873015873015988,613.003,367.36,372.4
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_76_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,12,2.7777777777777457,613.003,372.4,376.72
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_77_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.302631578947396,613.003,376.72,379.76
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_78_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,6,2.1428571428571344,613.003,379.76,382.56
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_79_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,2.15517241379311,613.003,382.56,384.88
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_80_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,14,2.160493827160488,613.003,384.88,391.36
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_81_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,2.083333333333353,613.003,391.36,393.76
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_82_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,1.9021739130434747,613.003,393.76,397.44
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_83_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,1.5243902439024253,613.003,397.44,400.72
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_84_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,1.4880952380952572,613.003,400.72,404.08
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_85_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,4,1.8518518518518303,613.003,404.08,406.24
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_86_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,9,2.122641509433958,613.003,406.24,410.48
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_87_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,6,2.2727272727272845,613.003,410.48,413.12
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_88_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,4,1.7241379310344878,613.003,413.12,415.44
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_89_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,11,2.182539682539674,613.003,415.44,420.48
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_90_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,19,2.861445783132536,613.003,420.48,427.12
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_91_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,6,1.9736842105263026,613.003,427.12,430.16
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_92_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,11,2.1484375000000218,613.003,430.16,435.28
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_93_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,11,2.594339622641504,613.003,435.28,439.52
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_94_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,10,2.4038461538461395,613.003,439.52,443.68
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_95_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,2.083333333333325,613.003,443.68,447.04
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_96_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,11,1.6768292682926824,613.003,447.04,453.6
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_97_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,9,2.81250000000001,613.003,453.6,456.8
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_98_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,1.7857142857142785,613.003,456.8,459.6
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_99_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,19,2.029914529914539,613.003,459.6,468.96
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_100_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,8,2.127659574468058,613.003,468.96,472.72
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_101_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,13,2.6639344262295106,613.003,472.72,477.6
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_102_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,1.8229166666666785,613.003,477.6,481.44
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_103_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,7,1.988636363636374,613.003,481.44,484.96
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_104_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,32,3.4782608695652004,613.003,484.96,494.16
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_105_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,2.016129032258096,613.003,494.16,496.64
173_0_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,173_106_1CF95BD7-253-00174-0000156D-1CF8BF1D.webm,1404,5,1.7361111111111138,613.003,496.64,499.52
